City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
291,hasaki,35.7333,140.8333,22.220000000000027,79,85,4.0,JP,1696907434
292,qidu,26.7653,119.5472,21.32000000000005,87,100,0.41,CN,1696907991
293,coahuayana de hidalgo,18.7,-103.6583,24.99000000000001,89,100,0.73,MX,1696907992
294,kargasok,59.0556,80.8572,12.200000000000045,66,36,8.05,RU,1696907434
295,bengkulu,-3.8004,102.2655,28.439999999999998,69,100,1.88,ID,1696907993
296,nantucket,41.2835,-70.0995,14.450000000000045,69,100,6.69,US,1696907766
297,mao,39.8885,4.2658,18.310000000000002,94,0,1.54,ES,1696907994
298,rawson,-43.3002,-65.1023,14.310000000000002,38,100,7.1,AR,1696907995
299,ledziny,50.1426,19.1315,7.680000000000007,96,84,1.22,PL,1696907995
300,parauapebas,-6.0675,-49.9022,25.760000000000048,62,25,1.0,BR,1696907996
301,poshekhon'ye,58.4993,39.1353,4.010000000000048,86,100,3.75,RU,1696907996
302,north shore,-36.8,174.75,16.930000000000007,70,33,5.36,NZ,1696907997
303,kerikeri,-35.2268,173.9474,19.390000000000043,65,55,1.34,NZ,1696907998
304,kolwezi,-10.7148,25.4667,17.77000000000004,82,10,1.17,CD,1696907998
305,zhicheng,30.2956,111.5047,19.340000000000032,75,100,2.48,CN,1696907999
306,margate,51.3813,1.3862,15.390000000000043,86,98,0.89,GB,1696907999
307,masvingo,-20.0637,30.8277,16.920000000000016,73,3,2.26,ZW,1696908001
308,lobujya,27.95,86.8167,-0.7399999999999523,58,1,2.62,NP,1696908003
309,east london,-33.0153,27.9116,13.520000000000039,100,100,2.06,ZA,1696908005
310,bikin,46.8161,134.26,13.680000000000007,45,0,3.79,RU,1696908005
311,codrington,-38.2667,141.9667,16.52000000000004,57,2,4.41,AU,1696908006
312,gorontalo,0.5412,123.0595,32.32000000000005,46,100,4.29,ID,1696908006
313,nuzvid,16.7833,80.85,29.470000000000027,70,88,1.02,IN,1696908007
314,dubovskoye,47.4092,42.7575,4.580000000000041,65,100,3.69,RU,1696908007
315,myeik,12.4333,98.6,28.0,77,88,0.49,MM,1696908008
316,am timan,11.0297,20.2827,24.600000000000023,79,100,3.65,TD,1696908008
317,brak,27.5496,14.2714,21.180000000000007,50,66,5.36,LY,1696908009
318,kupang,-10.1667,123.5833,34.32000000000005,49,20,3.09,ID,1696908009
319,sao joao da barra,-21.6403,-41.0511,22.870000000000005,91,69,5.2,BR,1696908010
320,san juan de miraflores,-12.1629,-76.9635,18.430000000000007,83,98,3.67,PE,1696908010
321,terrigal,-33.45,151.45,23.170000000000016,72,96,6.13,AU,1696908011
322,khawr fakkan,25.3313,56.342,30.03000000000003,59,0,0.69,AE,1696908012
323,charters towers,-20.1,146.2667,29.640000000000043,25,1,3.66,AU,1696908012
324,brokopondo,4.75,-55.1667,25.80000000000001,70,0,4.23,SR,1696908013
325,la passe,45.5549,-0.8967,12.129999999999995,64,4,2.06,FR,1696908013
326,zeya,53.75,127.2667,10.830000000000041,47,83,1.36,RU,1696907498
327,port saint john's,-31.6229,29.5448,17.160000000000025,88,100,3.79,ZA,1696908015
328,kunashak,55.7032,61.5498,4.720000000000027,82,7,4.95,RU,1696908015
329,puerto armuelles,8.2833,-82.8667,28.980000000000018,74,100,2.24,PA,1696908016
330,yelizovo,53.1873,158.3805,7.110000000000014,100,75,5.0,RU,1696908017
331,karmaskaly,54.3709,56.1837,3.9500000000000455,81,50,5.35,RU,1696908017
332,aleksandrovsk-sakhalinskiy,50.8975,142.1561,8.129999999999995,59,5,4.92,RU,1696908018
333,kourou,5.1552,-52.6478,22.03000000000003,78,0,3.04,GF,1696908019
334,sinabang,2.4803,96.3801,27.340000000000032,78,94,1.63,ID,1696907903
335,pakuranga,-36.8833,174.9167,16.850000000000023,69,75,9.26,NZ,1696908023
336,cacabelos,42.6002,-6.7237,20.220000000000027,46,2,0.44,ES,1696908023
337,nar'yan-mar,67.6713,53.087,1.170000000000016,75,100,6.26,RU,1696908024
338,garbahaarrey,3.3289,42.2209,23.970000000000027,74,43,6.4,SO,1696908024
339,zheleznodorozhnyy,55.7503,38.0042,2.75,96,100,5.81,RU,1696908025
340,badger,64.8,-147.5333,-0.3599999999999568,92,100,2.57,US,1696908026
341,meizhou,24.2977,116.1072,21.220000000000027,89,100,1.69,CN,1696908027
342,sirte,31.2089,16.5887,22.870000000000005,60,0,2.83,LY,1696908027
343,kodiak,57.79,-152.4072,5.800000000000011,64,3,6.23,US,1696908028
344,male,4.1748,73.5089,27.53000000000003,79,66,5.54,MV,1696908028
345,caleta de carquin,-11.0925,-77.6267,18.390000000000043,89,99,4.38,PE,1696908029
346,vuktyl,63.8567,57.3094,2.2800000000000296,96,100,4.92,RU,1696908029
347,crucecita,-28.95,-58.9833,16.120000000000005,79,0,2.96,AR,1696908030
348,kavaratti,10.5669,72.642,27.650000000000034,63,79,1.21,IN,1696908031
349,west bay,19.3667,-81.4167,29.04000000000002,88,20,2.06,KY,1696908031
350,vilyuchinsk,52.9306,158.4028,7.180000000000007,84,100,2.28,RU,1696908032
351,de queen,34.0379,-94.3413,21.07000000000005,94,0,0.0,US,1696908032
352,shache,38.4167,77.2406,17.350000000000023,34,100,4.37,CN,1696908033
353,daru,-9.0763,143.2092,26.210000000000036,79,76,6.72,PG,1696907786
354,ar ruseris,11.8659,34.3869,24.32000000000005,66,15,2.94,SD,1696908034
355,treinta y tres,-33.2333,-54.3833,12.590000000000032,79,66,3.42,UY,1696908034
356,bojia,26.4672,111.9681,18.57000000000005,88,100,1.13,CN,1696908035
357,kremenki,54.885,37.1261,1.490000000000009,95,29,3.13,RU,1696908035
358,boa vista,2.8197,-60.6733,28.99000000000001,61,0,3.6,BR,1696907812
359,mahina,-17.5065,-149.489,27.870000000000005,65,75,2.57,PF,1696907915
360,kasongo-lunda,-6.4667,16.8167,20.110000000000014,99,51,0.9,CD,1696908037
361,birjand,32.8663,59.2211,12.260000000000048,26,0,3.09,IR,1696908037
362,tsumeb,-19.2333,17.7167,25.670000000000016,16,48,11.08,NA,1696908038
363,abeche,13.8292,20.8324,29.629999999999995,30,74,1.04,TD,1696908038
364,jipijapa,-1.3333,-80.5833,22.720000000000027,85,55,1.75,EC,1696908039
365,zaoyang,32.1272,112.7542,22.52000000000004,56,100,1.72,CN,1696908040
366,jackson,42.4165,-122.8345,14.360000000000014,93,59,0.13,US,1696907922
367,saudarkrokur,65.7461,-19.6394,1.4700000000000273,92,78,3.9,IS,1696907465
368,bandundu,-3.3167,17.3667,21.28000000000003,97,90,1.11,CD,1696908041
369,kashgar,39.4547,75.9797,17.560000000000002,45,40,3.0,CN,1696908042
370,kargil,34.5667,76.1,5.050000000000011,42,86,1.87,IN,1696908042
371,polyarnyy,69.1989,33.4478,-0.4399999999999977,83,98,6.06,RU,1696908043
372,olyokminsk,60.3736,120.4264,8.879999999999995,77,99,3.58,RU,1696908043
373,nuuk,64.1835,-51.7216,1.3400000000000318,64,91,6.17,GL,1696908044
374,chonchi,-42.6128,-73.8092,7.2900000000000205,96,100,1.44,CL,1696908044
375,severnoye,56.3491,78.3619,13.879999999999995,54,85,8.05,RU,1696908045
376,isla vista,34.4133,-119.861,20.340000000000032,73,0,1.54,US,1696908046
377,aykhal,66.0,111.5,2.82000000000005,98,100,6.26,RU,1696908046
378,camocim,-2.9022,-40.8411,25.810000000000002,80,7,6.48,BR,1696907785
379,lompoc,34.6391,-120.4579,16.55000000000001,86,0,10.28,US,1696908047
380,yemva,62.59,50.8594,2.25,96,100,4.47,RU,1696908048
381,bianzhuang,34.8486,118.0447,20.430000000000007,49,100,3.15,CN,1696908048
382,galveston,29.3669,-94.9669,22.220000000000027,73,0,2.57,US,1696908049
383,karbala,32.616,44.0249,27.760000000000048,19,78,0.89,IQ,1696908049
384,shushtar,32.0455,48.8567,28.53000000000003,18,11,1.89,IR,1696908050
385,vorkuta,67.5,64.0,1.2000000000000455,98,100,5.28,RU,1696908050
386,ibi,38.6253,-0.5723,16.430000000000007,88,20,0.46,ES,1696908051
387,tibati,6.4667,12.6333,19.410000000000025,95,99,1.1,CM,1696908051
388,ulanhot,46.0833,122.0833,16.010000000000048,42,0,1.55,CN,1696908052
389,vredendal,-31.6683,18.5012,16.760000000000048,59,0,2.78,ZA,1696908052
390,merizo village,13.2658,144.6691,27.850000000000023,95,100,10.91,GU,1696908053
391,lata,40.1629,-8.3327,18.08000000000004,43,1,1.49,PT,1696908054
392,delmas,18.5447,-72.3028,28.400000000000034,84,34,5.66,HT,1696908054
393,khandyga,62.6667,135.6,-1.1499999999999773,94,100,3.2,RU,1696908055
394,arar,30.9753,41.0381,25.010000000000048,22,40,5.14,SA,1696908055
395,mount isa,-20.7333,139.5,30.870000000000005,27,2,2.57,AU,1696908056
396,andergrove,-21.0833,149.1833,25.910000000000025,51,11,5.25,AU,1696908056
397,capao bonito,-24.0058,-48.3494,15.860000000000014,91,100,3.64,BR,1696908057
398,chui,-33.6971,-53.4616,12.689999999999998,85,18,3.37,UY,1696908058
399,tomatlan,19.9333,-105.25,23.620000000000005,95,100,2.02,MX,1696908058
400,priozersk,61.0393,30.1291,1.670000000000016,86,10,2.78,RU,1696908061
401,balqash,46.8481,74.995,12.330000000000041,71,0,5.0,KZ,1696908062
402,gamba,-2.65,10.0,24.650000000000034,89,100,2.17,GA,1696908062
403,seddouk,36.5472,4.6861,15.660000000000025,66,0,1.39,DZ,1696908063
404,senj,44.9894,14.9058,20.640000000000043,63,93,1.61,HR,1696908064
405,zhengzhou,34.7578,113.6486,21.27000000000004,32,100,2.69,CN,1696908065
406,kenora,49.8167,-94.4337,5.5400000000000205,65,0,3.09,CA,1696907767
407,mossel bay,-34.1831,22.146,13.960000000000036,83,53,7.41,ZA,1696908067
408,tupa,-21.9347,-50.5136,20.120000000000005,78,11,2.59,BR,1696907994
409,lospalos,-8.5186,127.0025,28.83000000000004,50,48,5.16,TL,1696908069
410,angaur state,6.906,134.13,28.220000000000027,81,100,11.1,PW,1696908070
411,san jose del cabo,23.0589,-109.6977,28.160000000000025,89,100,2.57,MX,1696907871
412,queenstown,-31.8976,26.8753,10.240000000000009,90,100,2.18,ZA,1696908071
413,mazamari,-11.3258,-74.5308,20.370000000000005,99,92,0.67,PE,1696908072
414,kingston,17.997,-76.7936,27.53000000000003,97,40,2.57,JM,1696908055
415,ballina,-28.8667,153.5667,27.660000000000025,55,42,6.05,AU,1696908079
416,prince edward,44.0001,-77.2495,9.900000000000034,83,100,3.58,CA,1696908082
417,san bernardo del viento,9.3533,-75.9524,27.79000000000002,82,100,2.82,CO,1696908084
418,villa ojo de agua,-29.5,-63.6938,18.410000000000025,21,0,5.49,AR,1696908088
419,iskushuban,10.2837,50.23,25.970000000000027,77,75,2.16,SO,1696908089
420,novyy urengoy,66.0833,76.6333,4.1299999999999955,84,100,9.54,RU,1696908090
421,lame,10.4415,9.2396,22.08000000000004,50,17,1.36,NG,1696908091
422,selkirk,50.1436,-96.8845,8.04000000000002,67,0,2.61,CA,1696908092
423,tatui,-23.3556,-47.8569,18.0,81,89,5.35,BR,1696907975
424,pimenta bueno,-11.6725,-61.1936,24.610000000000014,80,42,1.22,BR,1696908094
425,stornoway,58.2093,-6.3865,13.980000000000018,95,100,6.69,GB,1696907842
426,port macquarie,-31.4333,152.9167,22.720000000000027,56,71,4.19,AU,1696908096
427,taft,31.7471,54.2088,15.970000000000027,24,0,1.03,IR,1696908097
428,dothan,31.2232,-85.3905,17.110000000000014,65,0,3.09,US,1696908099
429,viedma,-40.8135,-62.9967,14.03000000000003,32,95,2.23,AR,1696907884
430,ceeldheer,3.8488,47.1806,25.430000000000007,85,48,4.8,SO,1696908101
431,san carlos,9.6612,-68.5827,25.170000000000016,85,51,1.15,VE,1696907838
432,khanty-mansiysk,61.0042,69.0019,3.0600000000000023,75,0,5.0,RU,1696908103
433,kapuskasing,49.4169,-82.4331,3.0500000000000114,100,75,3.09,CA,1696908104
434,bath,51.3779,-2.3591,15.54000000000002,95,87,1.99,GB,1696908105
435,assab,13.0092,42.7394,29.110000000000014,77,79,11.26,ER,1696908105
436,carnarvon,-24.8667,113.6333,25.79000000000002,54,39,8.21,AU,1696908107
437,turabah,21.2141,41.6331,21.83000000000004,29,0,2.25,SA,1696908108
438,el nido,11.1858,119.3956,29.75,70,85,1.7,PH,1696908108
439,lerwick,60.1545,-1.1494,12.0,93,85,8.94,GB,1696908109
440,san luis de la loma,17.2706,-100.8939,24.82000000000005,95,100,5.82,MX,1696908110
441,pontianak,-0.0333,109.3333,29.99000000000001,74,20,3.09,ID,1696908110
442,vilyuysk,63.7553,121.6247,3.430000000000007,88,100,4.02,RU,1696908111
443,safford,32.834,-109.7076,27.510000000000048,26,40,7.72,US,1696908112
444,bodaybo,57.8506,114.1933,10.270000000000039,83,100,1.34,RU,1696908112
445,hadibu,12.65,54.0333,26.760000000000048,80,3,0.48,YE,1696908113
446,moquegua,-17.1956,-70.9353,18.620000000000005,52,11,0.35,PE,1696908114
447,volodarsk,56.2261,43.1861,3.9399999999999977,96,100,5.36,RU,1696908114
448,rio grande,-32.035,-52.0986,15.53000000000003,86,0,4.41,BR,1696908115
449,howard springs,-12.497,131.047,33.79000000000002,32,98,2.01,AU,1696908116
450,bhag,29.0415,67.8239,29.53000000000003,10,0,3.26,PK,1696908116
451,nyurba,63.2842,118.3319,8.350000000000023,72,77,4.02,RU,1696908117
452,kibale,0.8,31.0667,16.460000000000036,97,100,0.8,UG,1696908117
453,antigonish,45.6169,-61.9986,13.640000000000043,95,100,2.15,CA,1696908118
454,dellys,36.9172,3.9131,21.430000000000007,73,0,1.53,DZ,1696908118
455,belaya kholunitsa,58.84,50.8528,3.7200000000000273,97,100,1.87,RU,1696908119
456,luderitz,-26.6481,15.1594,13.700000000000045,93,93,3.36,NA,1696908120
457,gmunden,47.9189,13.7975,17.100000000000023,87,98,2.42,AT,1696908120
458,pont rouge,48.8833,-72.0825,9.160000000000025,83,100,4.34,CA,1696908121
459,bulawayo,-20.15,28.5833,16.840000000000032,66,7,2.37,ZW,1696908122
460,kapoeta,4.7717,33.5903,25.600000000000023,52,66,1.14,SS,1696908123
461,al ghayzah,16.2079,52.176,24.970000000000027,81,21,2.18,YE,1696908124
462,sodhri,32.4616,74.1823,19.99000000000001,68,0,0.0,PK,1696908125
463,puerto santa,-8.9906,-78.6456,18.140000000000043,92,93,3.99,PE,1696908125
464,usogorsk,63.4106,48.6872,-0.7399999999999523,87,100,2.71,RU,1696908126
465,ola,59.5833,151.2833,2.4500000000000455,91,100,5.91,RU,1696908127
466,danielskuil,-28.1887,23.5395,17.160000000000025,22,100,3.96,ZA,1696908128
467,putina,-15.4667,-69.4333,8.879999999999995,74,49,3.68,PE,1696908129
468,zmeinogorsk,51.1567,82.195,13.930000000000007,56,23,2.47,RU,1696908129
469,porto,41.1496,-8.611,20.670000000000016,71,0,2.68,PT,1696908130
470,slave lake,55.2834,-114.769,14.990000000000009,55,0,3.09,CA,1696908131
471,gebeit,21.0667,36.3167,26.950000000000045,24,0,2.25,SD,1696908132
472,yarmouth,41.7057,-70.2286,14.980000000000018,69,100,1.54,US,1696907868
473,sumenep,-7.0167,113.8667,30.879999999999995,54,3,4.25,ID,1696908133
474,sao joao batista,-27.2761,-48.8494,18.900000000000034,96,95,0.71,BR,1696908134
475,ust'-ilimsk,58.0006,102.6619,11.910000000000025,71,10,4.02,RU,1696908135
476,nora,59.5193,15.0398,1.580000000000041,100,100,0.89,SE,1696908135
477,revda,56.801,59.9303,2.170000000000016,80,100,4.17,RU,1696908136
478,mooirivier,-29.2082,29.9946,11.830000000000041,86,99,0.5,ZA,1696908137
479,antofagasta,-23.65,-70.4,16.600000000000023,84,33,2.54,CL,1696908137
480,panama city beach,30.1766,-85.8055,15.060000000000002,82,0,0.0,US,1696907909
481,constantia,44.1833,28.65,12.610000000000014,64,100,4.29,RO,1696908140
482,tidjikja,18.5564,-11.4271,31.010000000000048,25,63,1.79,MR,1696908141
483,novodvinsk,64.4165,40.8122,3.2100000000000364,86,100,1.6,RU,1696908142
484,tuzantla,19.2029,-100.5668,24.32000000000005,98,100,0.13,MX,1696908143
485,soio,-6.1349,12.3689,24.140000000000043,89,97,1.98,AO,1696908144
486,shetpe,44.1667,52.1167,10.180000000000007,51,76,4.83,KZ,1696908144
487,karagandy,49.8019,73.1021,12.970000000000027,51,56,6.13,KZ,1696908145
488,lomza,53.1781,22.0593,5.740000000000009,80,21,2.66,PL,1696908145
489,mont-dore,-22.2833,166.5833,25.560000000000002,99,95,5.9,NC,1696908146
490,urangan,-25.3,152.9,22.689999999999998,49,0,2.62,AU,1696908146
491,cidreira,-30.1811,-50.2056,16.910000000000025,87,0,4.47,BR,1696908132
492,bayan,46.0833,127.4,14.620000000000005,37,0,4.43,CN,1696908149
493,hami,42.8,93.45,21.77000000000004,17,86,2.43,CN,1696908150
494,chateaulin,48.2,-4.0833,15.400000000000034,84,14,1.22,FR,1696908151
495,montmorillon,46.4167,0.6667,11.939999999999998,59,12,1.82,FR,1696908152
496,willowmore,-33.2926,23.4895,9.29000000000002,85,87,5.38,ZA,1696908155
497,mili,6.0815,171.735,28.53000000000003,71,93,2.15,MH,1696908156
498,llanes,43.4198,-4.7549,21.590000000000032,52,12,1.98,ES,1696908157
499,saldanha,-33.0117,17.9442,14.03000000000003,79,0,3.69,ZA,1696908158
500,kidal,18.4411,1.4078,28.32000000000005,17,34,3.67,ML,1696908159
501,acajutla,13.5928,-89.8275,27.04000000000002,85,100,1.44,SV,1696908160
502,jumla,29.2747,82.1838,16.54000000000002,57,1,1.76,NP,1696908161
503,qashar,53.3906,62.9297,1.8799999999999955,85,100,4.85,KZ,1696908162
504,abalak,58.1286,68.5944,5.2000000000000455,82,100,4.09,RU,1696908162
505,tadmur,34.5608,38.2805,20.55000000000001,58,79,2.08,SY,1696908089
506,mugia,43.1041,-9.2179,20.090000000000032,52,5,2.05,ES,1696908164
507,aasiaat,68.7098,-52.8699,-3.0299999999999727,79,100,3.93,GL,1696908164
508,north las vegas,36.1989,-115.1175,31.5,15,20,6.26,US,1696908123
509,norilsk,69.3535,88.2027,6.350000000000023,98,100,4.74,RU,1696908165
510,nhlangano,-27.1167,31.2,13.980000000000018,87,98,0.71,SZ,1696908166
511,lodwar,3.1191,35.5973,29.120000000000005,47,82,7.66,KE,1696908167
512,chimoio,-19.1164,33.4833,17.920000000000016,100,20,0.73,MZ,1696908167
513,nieuw amsterdam,5.8833,-55.0833,27.230000000000018,83,0,3.8,SR,1696908168
514,westport,41.1415,-73.3579,11.870000000000005,72,0,0.45,US,1696908169
515,ndele,8.4109,20.6473,20.379999999999995,93,100,1.12,CF,1696908169
516,mersa matruh,31.3525,27.2453,22.910000000000025,67,2,3.99,EG,1696908170
517,ilhabela,-23.7781,-45.3581,21.02000000000004,93,100,1.96,BR,1696908170
518,lexington,37.9887,-84.4777,12.0,66,20,1.54,US,1696907951
519,kasaragod,12.5,75.0,26.730000000000018,87,99,0.94,IN,1696908171
520,sao vicente,-23.9631,-46.3919,22.100000000000023,26,96,3.02,BR,1696908172
521,korla,41.7597,86.1469,19.439999999999998,26,100,3.27,CN,1696908172
522,fort saskatchewan,53.7168,-113.2187,17.220000000000027,62,4,2.44,CA,1696908094
523,jennings,38.7192,-90.2604,12.660000000000025,66,0,1.54,US,1696908173
524,cole harbour,44.6724,-63.4751,15.710000000000036,95,100,11.83,CA,1696908174
525,kalat,29.0225,66.5916,16.930000000000007,20,0,2.82,PK,1696908174
526,las heras,-46.5419,-68.9359,6.060000000000002,47,90,5.68,AR,1696908175
527,caribou,46.8606,-68.012,9.240000000000009,89,0,2.57,US,1696908175
528,mathba,22.2855,89.9629,29.53000000000003,73,8,1.3,BD,1696908176
529,san lawrenz,36.0553,14.204,19.670000000000016,63,0,3.91,MT,1696908177
530,waddan,29.1614,16.139,19.160000000000025,67,28,1.03,LY,1696908178
531,bhuj,23.2667,69.6667,26.75,71,6,6.84,IN,1696908178
532,baker city,44.7749,-117.8344,17.55000000000001,47,0,5.66,US,1696908013
533,batyrevo,55.0675,47.6111,4.160000000000025,98,100,3.81,RU,1696908179
534,bonanza,14.0289,-84.591,23.910000000000025,98,83,0.75,NI,1696908180
535,pohang,36.0322,129.365,19.730000000000018,61,29,4.08,KR,1696908181
536,enriquillo,17.9,-71.2333,27.129999999999995,86,29,2.78,DO,1696908181
537,arkhara,49.4212,130.0842,8.760000000000048,50,0,3.13,RU,1696908182
538,park forest village,40.8067,-77.9169,8.78000000000003,85,100,0.0,US,1696908182
539,yoichi,43.2039,140.7703,16.370000000000005,73,99,6.8,JP,1696908183
540,columbia falls,48.3725,-114.1815,12.850000000000023,80,0,0.0,US,1696908183
541,piploda,23.35,75.4333,24.879999999999995,65,0,3.4,IN,1696908184
542,jabor,5.921,169.6434,28.77000000000004,71,92,2.84,MH,1696908184
543,liberal,37.0431,-100.921,16.08000000000004,55,0,4.63,US,1696907907
544,bojonegoro,-7.1502,111.8817,34.94,36,4,2.24,ID,1696908186
545,mumford,5.2618,-0.759,24.460000000000036,92,100,3.6,GH,1696908186
546,loreto,22.2667,-101.9667,18.879999999999995,64,99,4.74,MX,1696908187
547,okha,53.5739,142.9478,6.960000000000036,52,89,9.29,RU,1696908188
548,kavieng,-2.5744,150.7967,29.160000000000025,74,19,5.58,PG,1696908188
549,necochea,-38.5473,-58.7368,14.140000000000043,63,92,4.72,AR,1696908189
550,tinajo,29.0788,-13.7081,26.49000000000001,41,0,6.69,ES,1696908189
551,jaumave,23.4167,-99.3833,20.210000000000036,92,100,0.84,MX,1696908190
552,gwanda,-20.9333,29.0,15.920000000000016,88,26,1.84,ZW,1696908190
553,okhotsk,59.3833,143.3,2.2900000000000205,91,0,9.14,RU,1696908191
554,nishinoomote,30.7333,131.0,26.310000000000002,57,40,6.69,JP,1696908191
555,bulolo,-7.2,146.65,29.49000000000001,62,78,0.86,PG,1696908192
556,reggane,26.7158,0.1714,25.460000000000036,25,0,7.55,DZ,1696908192
557,pueblo,38.2545,-104.6091,19.5,44,0,5.66,US,1696907952
558,palma di montechiaro,37.1926,13.765,22.390000000000043,51,0,2.64,IT,1696908193
559,port douglas,-16.4833,145.4667,24.910000000000025,65,23,5.58,AU,1696908194
560,makokou,0.5738,12.8642,20.439999999999998,99,98,0.69,GA,1696908194
561,katsuren-haebaru,26.3369,127.8719,29.210000000000036,74,75,5.66,JP,1696908196
562,guymon,36.6828,-101.4816,16.0,63,0,3.09,US,1696908196
563,tamanrasset,22.785,5.5228,18.950000000000045,27,0,3.09,DZ,1696908197
564,kirkland lake,48.1446,-80.0377,3.160000000000025,100,100,1.03,CA,1696908198
565,lloydminster,53.2835,-110.0016,16.120000000000005,51,0,7.2,CA,1696908198
566,shingu,33.7333,135.9833,26.400000000000034,51,79,1.51,JP,1696908199
567,nemuro,43.3236,145.575,14.240000000000009,92,100,11.07,JP,1696908199
568,sangin,32.0728,64.8359,20.629999999999995,10,0,1.17,AF,1696908200
569,vernon,50.2581,-119.2691,15.890000000000043,80,100,0.51,CA,1696908201
570,suntar,62.1444,117.6319,3.9700000000000273,90,100,2.68,RU,1696908201
571,frederiksvaerk,55.9707,12.0225,10.210000000000036,93,96,0.89,DK,1696908202
572,kaifeng,34.7911,114.3483,22.30000000000001,33,100,3.33,CN,1696908203
573,la plata,-34.9215,-57.9545,23.350000000000023,76,95,6.61,AR,1696908060
574,oum hadjer,13.2954,19.6966,28.680000000000007,26,36,2.65,TD,1696908204
575,pauini,-7.7136,-66.9764,29.970000000000027,33,78,0.46,BR,1696908204
576,north madison,38.7678,-85.3966,8.050000000000011,100,0,0.0,US,1696908205
577,myitkyina,25.3833,97.4,28.950000000000045,67,25,0.61,MM,1696908184
578,carutapera,-1.195,-46.02,26.310000000000002,78,3,3.71,BR,1696908206
579,essaouira,31.5125,-9.77,18.720000000000027,59,20,1.03,MA,1696908206
580,tateyama,34.9833,139.8667,23.939999999999998,83,40,2.57,JP,1696908207
581,tabalah,19.95,42.4,24.58000000000004,31,0,1.55,SA,1696908208
582,changli,39.7042,119.1506,21.129999999999995,37,61,0.96,CN,1696908209
583,plessisville,46.2186,-71.762,6.53000000000003,80,99,2.12,CA,1696908210
584,fort st. john,56.2499,-120.8529,14.939999999999998,51,75,3.6,CA,1696908045
